Arm,Reward,Algorithm
1066,1,Thompson Sampling
1067,1,Thompson Sampling
1068,1,Thompson Sampling
1069,1,Thompson Sampling
1070,1,Thompson Sampling
1071,1,Thompson Sampling
1072,1,Thompson Sampling
1073,0,Thompson Sampling
1074,1,Thompson Sampling
1075,1,Thompson Sampling
1076,1,Thompson Sampling
1077,1,Thompson Sampling
1078,1,Thompson Sampling
1079,1,Thompson Sampling
1080,1,Thompson Sampling
1081,1,Thompson Sampling
1082,1,Thompson Sampling
1083,0,Thompson Sampling
1084,1,Thompson Sampling
1085,1,Thompson Sampling
1086,0,Thompson Sampling
1087,1,Thompson Sampling
1088,1,Thompson Sampling
1089,1,Thompson Sampling
1090,1,Thompson Sampling
1091,1,Thompson Sampling
1092,1,Thompson Sampling
1093,1,Thompson Sampling
1094,1,Thompson Sampling
1095,0,Thompson Sampling
1096,1,Thompson Sampling
1097,1,Thompson Sampling
1098,1,Thompson Sampling
1099,1,Thompson Sampling
1100,1,Thompson Sampling
1101,1,Thompson Sampling
1102,1,Thompson Sampling
1103,0,Thompson Sampling
1104,0,Thompson Sampling
1105,1,Thompson Sampling
1106,1,Thompson Sampling
1107,0,Thompson Sampling
1108,1,Thompson Sampling
1109,0,Thompson Sampling
1110,1,Thompson Sampling
1111,1,Thompson Sampling
1112,1,Thompson Sampling
1113,1,Thompson Sampling
1114,1,Thompson Sampling
1115,1,Thompson Sampling
1116,1,Thompson Sampling
1117,1,Thompson Sampling
1118,1,Thompson Sampling
1119,1,Thompson Sampling
1120,1,Thompson Sampling
1121,1,Thompson Sampling
1122,1,Thompson Sampling
1123,1,Thompson Sampling
1124,1,Thompson Sampling
1125,0,Thompson Sampling
1126,1,Thompson Sampling
1127,1,Thompson Sampling
1128,1,Thompson Sampling
1129,1,Thompson Sampling
1130,1,Thompson Sampling
1131,1,Thompson Sampling
1132,1,Thompson Sampling
1133,1,Thompson Sampling
1134,1,Thompson Sampling
1135,1,Thompson Sampling
1136,0,Thompson Sampling
1137,1,Thompson Sampling
1138,0,Thompson Sampling
1139,1,Thompson Sampling
1140,1,Thompson Sampling
1141,1,Thompson Sampling
1142,1,Thompson Sampling
1143,1,Thompson Sampling
1144,1,Thompson Sampling
1145,1,Thompson Sampling
1146,0,Thompson Sampling
1147,1,Thompson Sampling
1148,1,Thompson Sampling
1149,1,Thompson Sampling
1150,1,Thompson Sampling
1151,0,Thompson Sampling
1152,1,Thompson Sampling
1153,0,Thompson Sampling
1154,1,Thompson Sampling
1155,0,Thompson Sampling
1156,1,Thompson Sampling
1157,1,Thompson Sampling
1158,0,Thompson Sampling
1159,1,Thompson Sampling
1160,1,Thompson Sampling
1161,1,Thompson Sampling
1162,1,Thompson Sampling
1163,1,Thompson Sampling
1164,1,Thompson Sampling
1165,1,Thompson Sampling
1166,1,Thompson Sampling
1167,1,Thompson Sampling
1168,1,Thompson Sampling
1169,0,Thompson Sampling
1170,0,Thompson Sampling
1171,1,Thompson Sampling
1172,1,Thompson Sampling
1173,1,Thompson Sampling
1174,1,Thompson Sampling
1175,0,Thompson Sampling
1176,1,Thompson Sampling
1177,1,Thompson Sampling
1178,1,Thompson Sampling
1179,1,Thompson Sampling
1180,1,Thompson Sampling
1181,0,Thompson Sampling
1182,1,Thompson Sampling
1183,1,Thompson Sampling
1184,1,Thompson Sampling
1185,1,Thompson Sampling
1186,1,Thompson Sampling
1187,0,Thompson Sampling
1188,0,Thompson Sampling
1189,1,Thompson Sampling
1190,1,Thompson Sampling
1191,1,Thompson Sampling
1192,1,Thompson Sampling
1193,1,Thompson Sampling
1194,0,Thompson Sampling
1195,1,Thompson Sampling
1196,1,Thompson Sampling
1197,1,Thompson Sampling
1198,1,Thompson Sampling
1199,0,Thompson Sampling
1200,0,Thompson Sampling
1201,1,Thompson Sampling
1202,0,Thompson Sampling
1203,1,Thompson Sampling
1204,0,Thompson Sampling
1205,1,Thompson Sampling
1206,1,Thompson Sampling
1207,1,Thompson Sampling
1208,0,Thompson Sampling
1209,1,Thompson Sampling
1210,1,Thompson Sampling
1211,1,Thompson Sampling
1212,0,Thompson Sampling
1213,1,Thompson Sampling
1214,1,Thompson Sampling
1215,1,Thompson Sampling
1216,1,Thompson Sampling
1217,1,Thompson Sampling
1218,1,Thompson Sampling
1219,1,Thompson Sampling
1220,0,Thompson Sampling
1221,1,Thompson Sampling
1222,1,Thompson Sampling
1223,0,Thompson Sampling
1224,1,Thompson Sampling
1225,1,Thompson Sampling
1226,0,Thompson Sampling
1227,1,Thompson Sampling
1228,1,Thompson Sampling
1229,1,Thompson Sampling
1230,1,Thompson Sampling
1231,1,Thompson Sampling
1232,0,Thompson Sampling
1233,1,Thompson Sampling
1234,1,Thompson Sampling
1235,1,Thompson Sampling
1236,1,Thompson Sampling
1237,1,Thompson Sampling
1238,0,Thompson Sampling
1239,1,Thompson Sampling
1240,0,Thompson Sampling
1241,1,Thompson Sampling
1242,1,Thompson Sampling
1243,1,Thompson Sampling
1244,1,Thompson Sampling
1245,1,Thompson Sampling
1246,0,Thompson Sampling
1247,1,Thompson Sampling
1248,0,Thompson Sampling
1249,0,Thompson Sampling
1250,1,Thompson Sampling
1251,0,Thompson Sampling
1252,1,Thompson Sampling
1253,1,Thompson Sampling
1254,1,Thompson Sampling
1255,1,Thompson Sampling
1256,1,Thompson Sampling
1257,1,Thompson Sampling
1258,0,Thompson Sampling
1259,1,Thompson Sampling
1260,1,Thompson Sampling
1261,1,Thompson Sampling
1262,1,Thompson Sampling
1263,1,Thompson Sampling
1264,1,Thompson Sampling
1265,1,Thompson Sampling
1266,1,Thompson Sampling
1267,1,Thompson Sampling
1268,1,Thompson Sampling
1269,1,Thompson Sampling
1270,1,Thompson Sampling
1271,1,Thompson Sampling
1272,1,Thompson Sampling
1273,1,Thompson Sampling
1274,0,Thompson Sampling
1275,1,Thompson Sampling
1276,1,Thompson Sampling
1277,0,Thompson Sampling
1278,1,Thompson Sampling
1279,0,Thompson Sampling
1280,1,Thompson Sampling
1281,1,Thompson Sampling
1282,1,Thompson Sampling
1283,1,Thompson Sampling
1284,1,Thompson Sampling
1285,1,Thompson Sampling
1286,1,Thompson Sampling
1287,0,Thompson Sampling
1288,1,Thompson Sampling
1289,1,Thompson Sampling
1290,0,Thompson Sampling
1291,1,Thompson Sampling
1292,1,Thompson Sampling
1293,1,Thompson Sampling
1294,1,Thompson Sampling
1295,1,Thompson Sampling
1296,0,Thompson Sampling
1297,1,Thompson Sampling
1298,1,Thompson Sampling
1299,1,Thompson Sampling
1300,1,Thompson Sampling
1301,1,Thompson Sampling
1302,0,Thompson Sampling
1303,1,Thompson Sampling
1304,1,Thompson Sampling
1305,1,Thompson Sampling
1306,1,Thompson Sampling
1307,1,Thompson Sampling
1308,1,Thompson Sampling
1309,1,Thompson Sampling
1310,1,Thompson Sampling
1311,1,Thompson Sampling
1312,1,Thompson Sampling
1313,1,Thompson Sampling
1314,1,Thompson Sampling
1315,0,Thompson Sampling
1316,1,Thompson Sampling
1317,1,Thompson Sampling
1318,1,Thompson Sampling
1319,1,Thompson Sampling
1320,0,Thompson Sampling
1321,1,Thompson Sampling
1322,1,Thompson Sampling
1323,1,Thompson Sampling
1324,1,Thompson Sampling
1325,0,Thompson Sampling
1326,1,Thompson Sampling
1327,1,Thompson Sampling
1328,0,Thompson Sampling
1329,0,Thompson Sampling
1330,0,Thompson Sampling
1331,1,Thompson Sampling
1332,1,Thompson Sampling
1333,1,Thompson Sampling
1334,0,Thompson Sampling
1335,1,Thompson Sampling
1336,0,Thompson Sampling
1337,0,Thompson Sampling
1338,0,Thompson Sampling
1339,1,Thompson Sampling
1340,0,Thompson Sampling
1341,1,Thompson Sampling
1342,1,Thompson Sampling
1343,0,Thompson Sampling
1344,1,Thompson Sampling
1345,1,Thompson Sampling
1346,1,Thompson Sampling
1347,1,Thompson Sampling
1348,1,Thompson Sampling
1349,1,Thompson Sampling
1350,1,Thompson Sampling
1351,1,Thompson Sampling
1352,1,Thompson Sampling
1353,1,Thompson Sampling
1354,1,Thompson Sampling
1355,1,Thompson Sampling
1356,0,Thompson Sampling
1357,1,Thompson Sampling
1358,1,Thompson Sampling
1359,1,Thompson Sampling
1360,1,Thompson Sampling
1361,1,Thompson Sampling
1362,1,Thompson Sampling
1363,0,Thompson Sampling
1364,1,Thompson Sampling
1365,1,Thompson Sampling
1366,0,Thompson Sampling
1367,0,Thompson Sampling
1368,1,Thompson Sampling
1369,1,Thompson Sampling
1370,1,Thompson Sampling
1371,1,Thompson Sampling
1372,1,Thompson Sampling
1373,1,Thompson Sampling
1374,1,Thompson Sampling
1375,1,Thompson Sampling
1376,1,Thompson Sampling
1377,0,Thompson Sampling
1378,1,Thompson Sampling
1379,1,Thompson Sampling
1380,0,Thompson Sampling
1381,1,Thompson Sampling
1382,1,Thompson Sampling
1383,0,Thompson Sampling
1384,1,Thompson Sampling
1385,1,Thompson Sampling
1386,0,Thompson Sampling
1387,1,Thompson Sampling
1388,1,Thompson Sampling
1389,0,Thompson Sampling
1390,1,Thompson Sampling
1391,0,Thompson Sampling
1392,0,Thompson Sampling
1393,1,Thompson Sampling
1394,1,Thompson Sampling
1395,1,Thompson Sampling
1396,1,Thompson Sampling
1397,1,Thompson Sampling
1398,1,Thompson Sampling
1399,1,Thompson Sampling
1400,1,Thompson Sampling
1401,1,Thompson Sampling
1402,1,Thompson Sampling
1403,0,Thompson Sampling
1404,1,Thompson Sampling
1405,1,Thompson Sampling
1406,1,Thompson Sampling
1407,1,Thompson Sampling
1408,0,Thompson Sampling
1409,1,Thompson Sampling
1410,1,Thompson Sampling
1411,1,Thompson Sampling
1412,1,Thompson Sampling
1413,1,Thompson Sampling
1414,1,Thompson Sampling
1415,1,Thompson Sampling
1416,1,Thompson Sampling
1417,0,Thompson Sampling
1418,1,Thompson Sampling
1419,1,Thompson Sampling
1420,1,Thompson Sampling
1421,1,Thompson Sampling
1422,1,Thompson Sampling
1423,0,Thompson Sampling
1424,1,Thompson Sampling
1425,1,Thompson Sampling
1426,1,Thompson Sampling
1427,1,Thompson Sampling
1428,1,Thompson Sampling
1429,1,Thompson Sampling
1430,1,Thompson Sampling
1431,0,Thompson Sampling
1432,1,Thompson Sampling
1433,1,Thompson Sampling
1434,1,Thompson Sampling
1435,0,Thompson Sampling
1436,1,Thompson Sampling
1437,0,Thompson Sampling
1438,1,Thompson Sampling
1439,1,Thompson Sampling
1440,1,Thompson Sampling
1441,1,Thompson Sampling
1442,1,Thompson Sampling
1443,1,Thompson Sampling
1444,1,Thompson Sampling
1445,1,Thompson Sampling
1446,1,Thompson Sampling
1447,1,Thompson Sampling
1448,1,Thompson Sampling
1449,1,Thompson Sampling
1450,1,Thompson Sampling
1451,1,Thompson Sampling
1452,1,Thompson Sampling
1453,1,Thompson Sampling
1454,1,Thompson Sampling
1455,0,Thompson Sampling
1456,0,Thompson Sampling
1457,1,Thompson Sampling
1458,1,Thompson Sampling
1459,1,Thompson Sampling
1460,1,Thompson Sampling
1461,1,Thompson Sampling
1462,1,Thompson Sampling
1463,1,Thompson Sampling
1464,1,Thompson Sampling
1465,0,Thompson Sampling
1466,1,Thompson Sampling
1467,1,Thompson Sampling
1468,1,Thompson Sampling
1469,1,Thompson Sampling
1470,1,Thompson Sampling
1471,1,Thompson Sampling
1472,1,Thompson Sampling
1473,1,Thompson Sampling
1474,1,Thompson Sampling
1475,0,Thompson Sampling
1476,1,Thompson Sampling
1477,1,Thompson Sampling
1478,1,Thompson Sampling
1479,1,Thompson Sampling
1480,1,Thompson Sampling
1481,0,Thompson Sampling
1482,1,Thompson Sampling
1483,1,Thompson Sampling
1484,1,Thompson Sampling
1485,1,Thompson Sampling
1486,1,Thompson Sampling
1487,0,Thompson Sampling
1488,1,Thompson Sampling
1489,0,Thompson Sampling
1490,1,Thompson Sampling
1491,1,Thompson Sampling
1492,1,Thompson Sampling
1493,1,Thompson Sampling
1494,0,Thompson Sampling
1495,0,Thompson Sampling
1496,1,Thompson Sampling
1497,1,Thompson Sampling
1498,1,Thompson Sampling
1499,1,Thompson Sampling
1500,1,Thompson Sampling
1501,1,Thompson Sampling
1502,1,Thompson Sampling
1503,0,Thompson Sampling
1504,1,Thompson Sampling
1505,1,Thompson Sampling
1506,1,Thompson Sampling
1507,1,Thompson Sampling
1508,1,Thompson Sampling
1509,0,Thompson Sampling
1510,1,Thompson Sampling
1511,1,Thompson Sampling
1512,1,Thompson Sampling
1513,1,Thompson Sampling
1514,1,Thompson Sampling
1515,0,Thompson Sampling
1516,1,Thompson Sampling
1517,1,Thompson Sampling
1518,1,Thompson Sampling
1519,1,Thompson Sampling
1520,1,Thompson Sampling
1521,0,Thompson Sampling
1522,1,Thompson Sampling
1523,1,Thompson Sampling
1524,1,Thompson Sampling
1525,1,Thompson Sampling
1526,1,Thompson Sampling
1527,0,Thompson Sampling
1528,1,Thompson Sampling
1529,1,Thompson Sampling
1530,0,Thompson Sampling
1531,1,Thompson Sampling
1532,1,Thompson Sampling
1533,1,Thompson Sampling
1534,0,Thompson Sampling
1535,1,Thompson Sampling
1536,1,Thompson Sampling
1537,1,Thompson Sampling
1538,1,Thompson Sampling
1539,0,Thompson Sampling
1540,0,Thompson Sampling
1541,1,Thompson Sampling
1542,0,Thompson Sampling
1543,1,Thompson Sampling
1544,1,Thompson Sampling
1545,0,Thompson Sampling
1546,1,Thompson Sampling
1547,1,Thompson Sampling
1548,1,Thompson Sampling
1549,1,Thompson Sampling
1550,0,Thompson Sampling
1551,0,Thompson Sampling
1552,1,Thompson Sampling
1553,1,Thompson Sampling
1554,0,Thompson Sampling
1555,1,Thompson Sampling
1556,1,Thompson Sampling
1557,0,Thompson Sampling
1558,1,Thompson Sampling
1559,1,Thompson Sampling
1560,1,Thompson Sampling
1561,1,Thompson Sampling
1562,0,Thompson Sampling
1563,1,Thompson Sampling
1564,1,Thompson Sampling
1565,1,Thompson Sampling
1566,1,Thompson Sampling
1567,1,Thompson Sampling
1568,1,Thompson Sampling
1569,0,Thompson Sampling
1570,1,Thompson Sampling
1571,1,Thompson Sampling
1572,0,Thompson Sampling
1573,0,Thompson Sampling
1574,1,Thompson Sampling
1575,1,Thompson Sampling
1576,1,Thompson Sampling
1577,1,Thompson Sampling
1578,1,Thompson Sampling
1579,1,Thompson Sampling
1580,0,Thompson Sampling
1581,1,Thompson Sampling
1582,0,Thompson Sampling
1583,0,Thompson Sampling
1584,1,Thompson Sampling
1585,1,Thompson Sampling
1586,1,Thompson Sampling
1587,1,Thompson Sampling
1588,1,Thompson Sampling
1589,0,Thompson Sampling
1590,1,Thompson Sampling
1591,0,Thompson Sampling
1592,1,Thompson Sampling
1593,1,Thompson Sampling
1594,1,Thompson Sampling
1595,1,Thompson Sampling
1596,1,Thompson Sampling
1597,1,Thompson Sampling
1598,1,Thompson Sampling
1599,0,Thompson Sampling
1600,1,Thompson Sampling
1601,0,Thompson Sampling
1602,1,Thompson Sampling
1603,1,Thompson Sampling
1604,1,Thompson Sampling
1605,1,Thompson Sampling
1606,0,Thompson Sampling
1607,0,Thompson Sampling
1608,1,Thompson Sampling
1609,1,Thompson Sampling
1610,0,Thompson Sampling
1611,1,Thompson Sampling
1612,1,Thompson Sampling
1613,1,Thompson Sampling
1614,1,Thompson Sampling
1615,1,Thompson Sampling
1616,0,Thompson Sampling
1617,0,Thompson Sampling
1618,1,Thompson Sampling
1619,1,Thompson Sampling
1620,1,Thompson Sampling
1621,1,Thompson Sampling
1622,1,Thompson Sampling
1623,1,Thompson Sampling
1624,1,Thompson Sampling
1625,1,Thompson Sampling
1626,1,Thompson Sampling
1627,1,Thompson Sampling
1628,1,Thompson Sampling
1629,1,Thompson Sampling
1630,1,Thompson Sampling
1631,1,Thompson Sampling
1632,1,Thompson Sampling
1633,1,Thompson Sampling
1634,0,Thompson Sampling
1635,1,Thompson Sampling
1636,1,Thompson Sampling
1637,1,Thompson Sampling
1638,1,Thompson Sampling
1639,1,Thompson Sampling
1640,0,Thompson Sampling
1641,1,Thompson Sampling
1642,0,Thompson Sampling
1643,1,Thompson Sampling
1644,1,Thompson Sampling
1645,1,Thompson Sampling
1646,0,Thompson Sampling
1647,1,Thompson Sampling
1648,0,Thompson Sampling
1649,0,Thompson Sampling
1650,1,Thompson Sampling
1651,1,Thompson Sampling
1652,1,Thompson Sampling
1653,1,Thompson Sampling
1654,1,Thompson Sampling
1655,0,Thompson Sampling
1656,0,Thompson Sampling
1657,1,Thompson Sampling
1658,0,Thompson Sampling
1659,1,Thompson Sampling
1660,1,Thompson Sampling
1661,0,Thompson Sampling
1662,1,Thompson Sampling
1663,1,Thompson Sampling
1664,1,Thompson Sampling
1665,1,Thompson Sampling
1666,1,Thompson Sampling
1667,1,Thompson Sampling
1668,0,Thompson Sampling
1669,1,Thompson Sampling
1670,1,Thompson Sampling
1671,1,Thompson Sampling
1672,1,Thompson Sampling
1673,1,Thompson Sampling
1674,0,Thompson Sampling
1675,1,Thompson Sampling
1676,1,Thompson Sampling
1677,1,Thompson Sampling
1678,0,Thompson Sampling
1679,1,Thompson Sampling
1680,1,Thompson Sampling
1681,1,Thompson Sampling
1682,1,Thompson Sampling
1683,1,Thompson Sampling
1684,1,Thompson Sampling
1685,1,Thompson Sampling
1686,1,Thompson Sampling
1687,1,Thompson Sampling
1688,1,Thompson Sampling
1689,1,Thompson Sampling
1690,0,Thompson Sampling
1691,1,Thompson Sampling
1692,1,Thompson Sampling
1693,0,Thompson Sampling
1694,1,Thompson Sampling
1695,1,Thompson Sampling
1696,1,Thompson Sampling
1697,1,Thompson Sampling
1698,1,Thompson Sampling
1699,1,Thompson Sampling
1700,1,Thompson Sampling
1701,0,Thompson Sampling
1702,1,Thompson Sampling
1703,1,Thompson Sampling
1704,0,Thompson Sampling
1705,1,Thompson Sampling
1706,1,Thompson Sampling
1707,0,Thompson Sampling
1708,1,Thompson Sampling
1709,1,Thompson Sampling
1710,1,Thompson Sampling
1711,1,Thompson Sampling
1712,1,Thompson Sampling
1713,1,Thompson Sampling
1714,0,Thompson Sampling
1715,1,Thompson Sampling
1716,0,Thompson Sampling
1717,1,Thompson Sampling
1718,1,Thompson Sampling
1719,0,Thompson Sampling
1720,1,Thompson Sampling
1721,1,Thompson Sampling
1722,1,Thompson Sampling
1723,1,Thompson Sampling
1724,0,Thompson Sampling
1725,1,Thompson Sampling
1726,1,Thompson Sampling
1727,1,Thompson Sampling
1728,1,Thompson Sampling
1729,1,Thompson Sampling
1730,1,Thompson Sampling
1731,1,Thompson Sampling
1732,1,Thompson Sampling
1733,1,Thompson Sampling
1734,0,Thompson Sampling
1735,1,Thompson Sampling
1736,1,Thompson Sampling
1737,1,Thompson Sampling
1738,1,Thompson Sampling
1739,1,Thompson Sampling
1740,1,Thompson Sampling
1741,1,Thompson Sampling
1742,0,Thompson Sampling
1743,1,Thompson Sampling
1744,1,Thompson Sampling
1745,1,Thompson Sampling
1746,1,Thompson Sampling
1747,1,Thompson Sampling
1748,1,Thompson Sampling
1749,0,Thompson Sampling
1750,0,Thompson Sampling
1751,1,Thompson Sampling
1752,1,Thompson Sampling
1753,1,Thompson Sampling
1754,1,Thompson Sampling
1755,1,Thompson Sampling
1756,1,Thompson Sampling
1757,0,Thompson Sampling
1758,0,Thompson Sampling
1759,1,Thompson Sampling
1760,1,Thompson Sampling
1761,1,Thompson Sampling
1762,1,Thompson Sampling
1763,0,Thompson Sampling
1764,0,Thompson Sampling
1765,1,Thompson Sampling
1766,1,Thompson Sampling
1767,1,Thompson Sampling
1768,1,Thompson Sampling
1769,1,Thompson Sampling
1770,1,Thompson Sampling
1771,1,Thompson Sampling
1772,1,Thompson Sampling
