Arm,Reward,Algorithm
12963,0,Epsilon-Greedy
12964,1,Epsilon-Greedy
12965,1,Epsilon-Greedy
12966,1,Epsilon-Greedy
12967,1,Epsilon-Greedy
12968,1,Epsilon-Greedy
12969,1,Epsilon-Greedy
12970,1,Epsilon-Greedy
12971,1,Epsilon-Greedy
12972,1,Epsilon-Greedy
12973,1,Epsilon-Greedy
12974,1,Epsilon-Greedy
12975,1,Epsilon-Greedy
12976,1,Epsilon-Greedy
12977,1,Epsilon-Greedy
12978,1,Epsilon-Greedy
12979,1,Epsilon-Greedy
12980,1,Epsilon-Greedy
12981,1,Epsilon-Greedy
12982,1,Epsilon-Greedy
12983,1,Epsilon-Greedy
12984,1,Epsilon-Greedy
12985,1,Epsilon-Greedy
12986,1,Epsilon-Greedy
12987,1,Epsilon-Greedy
12988,0,Epsilon-Greedy
12989,1,Epsilon-Greedy
12990,0,Epsilon-Greedy
12991,1,Epsilon-Greedy
12992,0,Epsilon-Greedy
12993,0,Epsilon-Greedy
12994,1,Epsilon-Greedy
12995,1,Epsilon-Greedy
12996,1,Epsilon-Greedy
12997,1,Epsilon-Greedy
12998,1,Epsilon-Greedy
12999,1,Epsilon-Greedy
13000,0,Epsilon-Greedy
13001,1,Epsilon-Greedy
13002,1,Epsilon-Greedy
13003,1,Epsilon-Greedy
13004,1,Epsilon-Greedy
13005,1,Epsilon-Greedy
13006,1,Epsilon-Greedy
13007,1,Epsilon-Greedy
13008,1,Epsilon-Greedy
13009,1,Epsilon-Greedy
13010,1,Epsilon-Greedy
13011,1,Epsilon-Greedy
13012,1,Epsilon-Greedy
13013,1,Epsilon-Greedy
13014,1,Epsilon-Greedy
13015,1,Epsilon-Greedy
13016,1,Epsilon-Greedy
13017,1,Epsilon-Greedy
13018,1,Epsilon-Greedy
13019,0,Epsilon-Greedy
13020,1,Epsilon-Greedy
13021,0,Epsilon-Greedy
13022,1,Epsilon-Greedy
13023,1,Epsilon-Greedy
13024,1,Epsilon-Greedy
13025,1,Epsilon-Greedy
13026,1,Epsilon-Greedy
13027,1,Epsilon-Greedy
13028,1,Epsilon-Greedy
13029,0,Epsilon-Greedy
13030,1,Epsilon-Greedy
13031,1,Epsilon-Greedy
13032,1,Epsilon-Greedy
13033,1,Epsilon-Greedy
13034,1,Epsilon-Greedy
13035,1,Epsilon-Greedy
13036,0,Epsilon-Greedy
13037,0,Epsilon-Greedy
13038,1,Epsilon-Greedy
13039,1,Epsilon-Greedy
13040,1,Epsilon-Greedy
13041,0,Epsilon-Greedy
13042,1,Epsilon-Greedy
13043,0,Epsilon-Greedy
13044,0,Epsilon-Greedy
13045,1,Epsilon-Greedy
13046,1,Epsilon-Greedy
13047,1,Epsilon-Greedy
13048,1,Epsilon-Greedy
13049,0,Epsilon-Greedy
13050,0,Epsilon-Greedy
13051,1,Epsilon-Greedy
13052,1,Epsilon-Greedy
13053,0,Epsilon-Greedy
13054,1,Epsilon-Greedy
13055,1,Epsilon-Greedy
13056,0,Epsilon-Greedy
13057,1,Epsilon-Greedy
13058,1,Epsilon-Greedy
13059,1,Epsilon-Greedy
13060,1,Epsilon-Greedy
13061,1,Epsilon-Greedy
13062,0,Epsilon-Greedy
13063,1,Epsilon-Greedy
13064,1,Epsilon-Greedy
13065,1,Epsilon-Greedy
13066,1,Epsilon-Greedy
13067,1,Epsilon-Greedy
13068,0,Epsilon-Greedy
13069,1,Epsilon-Greedy
13070,0,Epsilon-Greedy
13071,0,Epsilon-Greedy
13072,1,Epsilon-Greedy
13073,1,Epsilon-Greedy
13074,0,Epsilon-Greedy
13075,0,Epsilon-Greedy
13076,1,Epsilon-Greedy
13077,1,Epsilon-Greedy
13078,0,Epsilon-Greedy
13079,0,Epsilon-Greedy
13080,1,Epsilon-Greedy
13081,1,Epsilon-Greedy
13082,0,Epsilon-Greedy
13083,1,Epsilon-Greedy
13084,1,Epsilon-Greedy
13085,0,Epsilon-Greedy
13086,1,Epsilon-Greedy
13087,1,Epsilon-Greedy
13088,1,Epsilon-Greedy
13089,1,Epsilon-Greedy
13090,0,Epsilon-Greedy
13091,0,Epsilon-Greedy
13092,1,Epsilon-Greedy
13093,0,Epsilon-Greedy
13094,1,Epsilon-Greedy
13095,1,Epsilon-Greedy
13096,1,Epsilon-Greedy
13097,1,Epsilon-Greedy
13098,0,Epsilon-Greedy
13099,1,Epsilon-Greedy
13100,1,Epsilon-Greedy
13101,1,Epsilon-Greedy
13102,1,Epsilon-Greedy
13103,1,Epsilon-Greedy
13104,1,Epsilon-Greedy
13105,1,Epsilon-Greedy
13106,1,Epsilon-Greedy
13107,1,Epsilon-Greedy
13108,0,Epsilon-Greedy
13109,1,Epsilon-Greedy
13110,1,Epsilon-Greedy
13111,1,Epsilon-Greedy
13112,1,Epsilon-Greedy
13113,1,Epsilon-Greedy
13114,1,Epsilon-Greedy
13115,1,Epsilon-Greedy
13116,0,Epsilon-Greedy
13117,1,Epsilon-Greedy
13118,1,Epsilon-Greedy
13119,1,Epsilon-Greedy
13120,1,Epsilon-Greedy
13121,1,Epsilon-Greedy
13122,1,Epsilon-Greedy
13123,1,Epsilon-Greedy
13124,1,Epsilon-Greedy
13125,1,Epsilon-Greedy
13126,1,Epsilon-Greedy
13127,1,Epsilon-Greedy
13128,1,Epsilon-Greedy
13129,0,Epsilon-Greedy
13130,1,Epsilon-Greedy
13131,1,Epsilon-Greedy
13132,1,Epsilon-Greedy
13133,0,Epsilon-Greedy
13134,1,Epsilon-Greedy
13135,1,Epsilon-Greedy
13136,1,Epsilon-Greedy
13137,1,Epsilon-Greedy
13138,1,Epsilon-Greedy
13139,1,Epsilon-Greedy
13140,1,Epsilon-Greedy
13141,1,Epsilon-Greedy
13142,1,Epsilon-Greedy
13143,1,Epsilon-Greedy
13144,1,Epsilon-Greedy
13145,0,Epsilon-Greedy
13146,0,Epsilon-Greedy
13147,1,Epsilon-Greedy
13148,1,Epsilon-Greedy
13149,1,Epsilon-Greedy
13150,1,Epsilon-Greedy
13151,1,Epsilon-Greedy
13152,1,Epsilon-Greedy
13153,1,Epsilon-Greedy
13154,1,Epsilon-Greedy
13155,1,Epsilon-Greedy
13156,1,Epsilon-Greedy
13157,1,Epsilon-Greedy
13158,1,Epsilon-Greedy
13159,1,Epsilon-Greedy
13160,1,Epsilon-Greedy
13161,1,Epsilon-Greedy
13162,1,Epsilon-Greedy
13163,0,Epsilon-Greedy
13164,1,Epsilon-Greedy
13165,1,Epsilon-Greedy
13166,1,Epsilon-Greedy
13167,1,Epsilon-Greedy
13168,1,Epsilon-Greedy
13169,0,Epsilon-Greedy
13170,1,Epsilon-Greedy
13171,1,Epsilon-Greedy
13172,1,Epsilon-Greedy
13173,1,Epsilon-Greedy
13174,1,Epsilon-Greedy
13175,1,Epsilon-Greedy
13176,1,Epsilon-Greedy
13177,1,Epsilon-Greedy
13178,1,Epsilon-Greedy
13179,1,Epsilon-Greedy
13180,1,Epsilon-Greedy
13181,1,Epsilon-Greedy
13182,0,Epsilon-Greedy
13183,1,Epsilon-Greedy
13184,1,Epsilon-Greedy
13185,1,Epsilon-Greedy
13186,1,Epsilon-Greedy
13187,1,Epsilon-Greedy
13188,1,Epsilon-Greedy
13189,1,Epsilon-Greedy
13190,1,Epsilon-Greedy
13191,1,Epsilon-Greedy
13192,1,Epsilon-Greedy
13193,1,Epsilon-Greedy
13194,1,Epsilon-Greedy
13195,1,Epsilon-Greedy
13196,1,Epsilon-Greedy
13197,1,Epsilon-Greedy
13198,1,Epsilon-Greedy
13199,0,Epsilon-Greedy
13200,1,Epsilon-Greedy
13201,1,Epsilon-Greedy
13202,1,Epsilon-Greedy
13203,1,Epsilon-Greedy
13204,0,Epsilon-Greedy
13205,1,Epsilon-Greedy
13206,1,Epsilon-Greedy
13207,1,Epsilon-Greedy
13208,0,Epsilon-Greedy
13209,1,Epsilon-Greedy
13210,1,Epsilon-Greedy
13211,1,Epsilon-Greedy
13212,1,Epsilon-Greedy
13213,0,Epsilon-Greedy
13214,0,Epsilon-Greedy
13215,1,Epsilon-Greedy
13216,1,Epsilon-Greedy
13217,1,Epsilon-Greedy
13218,1,Epsilon-Greedy
13219,1,Epsilon-Greedy
13220,1,Epsilon-Greedy
13221,1,Epsilon-Greedy
13222,1,Epsilon-Greedy
13223,0,Epsilon-Greedy
13224,1,Epsilon-Greedy
13225,0,Epsilon-Greedy
13226,1,Epsilon-Greedy
13227,1,Epsilon-Greedy
13228,0,Epsilon-Greedy
13229,1,Epsilon-Greedy
13230,1,Epsilon-Greedy
13231,1,Epsilon-Greedy
13232,1,Epsilon-Greedy
13233,1,Epsilon-Greedy
13234,1,Epsilon-Greedy
13235,0,Epsilon-Greedy
13236,1,Epsilon-Greedy
13237,1,Epsilon-Greedy
13238,1,Epsilon-Greedy
13239,1,Epsilon-Greedy
13240,1,Epsilon-Greedy
13241,1,Epsilon-Greedy
13242,1,Epsilon-Greedy
13243,1,Epsilon-Greedy
13244,0,Epsilon-Greedy
13245,1,Epsilon-Greedy
13246,1,Epsilon-Greedy
13247,1,Epsilon-Greedy
13248,1,Epsilon-Greedy
13249,1,Epsilon-Greedy
13250,0,Epsilon-Greedy
13251,0,Epsilon-Greedy
13252,1,Epsilon-Greedy
13253,1,Epsilon-Greedy
13254,1,Epsilon-Greedy
13255,0,Epsilon-Greedy
13256,0,Epsilon-Greedy
13257,1,Epsilon-Greedy
13258,1,Epsilon-Greedy
13259,1,Epsilon-Greedy
13260,1,Epsilon-Greedy
13261,1,Epsilon-Greedy
13262,1,Epsilon-Greedy
13263,0,Epsilon-Greedy
13264,0,Epsilon-Greedy
13265,1,Epsilon-Greedy
13266,1,Epsilon-Greedy
13267,1,Epsilon-Greedy
13268,0,Epsilon-Greedy
13269,1,Epsilon-Greedy
13270,0,Epsilon-Greedy
13271,1,Epsilon-Greedy
13272,1,Epsilon-Greedy
13273,1,Epsilon-Greedy
13274,1,Epsilon-Greedy
13275,0,Epsilon-Greedy
13276,1,Epsilon-Greedy
13277,0,Epsilon-Greedy
13278,1,Epsilon-Greedy
13279,1,Epsilon-Greedy
13280,1,Epsilon-Greedy
13281,1,Epsilon-Greedy
13282,1,Epsilon-Greedy
13283,1,Epsilon-Greedy
13284,1,Epsilon-Greedy
13285,1,Epsilon-Greedy
13286,1,Epsilon-Greedy
13287,1,Epsilon-Greedy
13288,1,Epsilon-Greedy
13289,0,Epsilon-Greedy
13290,1,Epsilon-Greedy
13291,0,Epsilon-Greedy
13292,1,Epsilon-Greedy
13293,1,Epsilon-Greedy
13294,0,Epsilon-Greedy
13295,1,Epsilon-Greedy
13296,1,Epsilon-Greedy
13297,1,Epsilon-Greedy
13298,1,Epsilon-Greedy
13299,1,Epsilon-Greedy
13300,1,Epsilon-Greedy
13301,0,Epsilon-Greedy
13302,1,Epsilon-Greedy
13303,0,Epsilon-Greedy
13304,0,Epsilon-Greedy
13305,0,Epsilon-Greedy
13306,1,Epsilon-Greedy
13307,1,Epsilon-Greedy
13308,0,Epsilon-Greedy
13309,1,Epsilon-Greedy
13310,1,Epsilon-Greedy
13311,1,Epsilon-Greedy
13312,1,Epsilon-Greedy
13313,1,Epsilon-Greedy
13314,1,Epsilon-Greedy
13315,1,Epsilon-Greedy
13316,1,Epsilon-Greedy
13317,1,Epsilon-Greedy
13318,1,Epsilon-Greedy
13319,0,Epsilon-Greedy
13320,1,Epsilon-Greedy
13321,1,Epsilon-Greedy
13322,1,Epsilon-Greedy
13323,0,Epsilon-Greedy
13324,0,Epsilon-Greedy
13325,1,Epsilon-Greedy
13326,1,Epsilon-Greedy
13327,1,Epsilon-Greedy
13328,0,Epsilon-Greedy
13329,1,Epsilon-Greedy
13330,1,Epsilon-Greedy
13331,1,Epsilon-Greedy
13332,1,Epsilon-Greedy
13333,1,Epsilon-Greedy
13334,1,Epsilon-Greedy
13335,1,Epsilon-Greedy
13336,1,Epsilon-Greedy
13337,1,Epsilon-Greedy
13338,1,Epsilon-Greedy
13339,1,Epsilon-Greedy
13340,1,Epsilon-Greedy
13341,1,Epsilon-Greedy
13342,1,Epsilon-Greedy
13343,1,Epsilon-Greedy
13344,1,Epsilon-Greedy
13345,1,Epsilon-Greedy
13346,1,Epsilon-Greedy
13347,1,Epsilon-Greedy
13348,1,Epsilon-Greedy
13349,1,Epsilon-Greedy
13350,1,Epsilon-Greedy
13351,0,Epsilon-Greedy
13352,1,Epsilon-Greedy
13353,1,Epsilon-Greedy
13354,1,Epsilon-Greedy
13355,1,Epsilon-Greedy
13356,1,Epsilon-Greedy
13357,1,Epsilon-Greedy
13358,1,Epsilon-Greedy
13359,1,Epsilon-Greedy
13360,1,Epsilon-Greedy
13361,1,Epsilon-Greedy
13362,1,Epsilon-Greedy
13363,0,Epsilon-Greedy
13364,0,Epsilon-Greedy
13365,0,Epsilon-Greedy
13366,1,Epsilon-Greedy
13367,0,Epsilon-Greedy
13368,0,Epsilon-Greedy
13369,1,Epsilon-Greedy
13370,1,Epsilon-Greedy
13371,1,Epsilon-Greedy
13372,1,Epsilon-Greedy
13373,1,Epsilon-Greedy
13374,1,Epsilon-Greedy
13375,0,Epsilon-Greedy
13376,0,Epsilon-Greedy
13377,1,Epsilon-Greedy
13378,1,Epsilon-Greedy
13379,0,Epsilon-Greedy
13380,1,Epsilon-Greedy
13381,1,Epsilon-Greedy
13382,1,Epsilon-Greedy
13383,1,Epsilon-Greedy
13384,0,Epsilon-Greedy
13385,0,Epsilon-Greedy
13386,1,Epsilon-Greedy
13387,1,Epsilon-Greedy
13388,1,Epsilon-Greedy
13389,0,Epsilon-Greedy
13390,1,Epsilon-Greedy
13391,1,Epsilon-Greedy
13392,1,Epsilon-Greedy
13393,1,Epsilon-Greedy
13394,1,Epsilon-Greedy
13395,1,Epsilon-Greedy
13396,1,Epsilon-Greedy
13397,0,Epsilon-Greedy
13398,0,Epsilon-Greedy
13399,0,Epsilon-Greedy
13400,0,Epsilon-Greedy
13401,1,Epsilon-Greedy
13402,1,Epsilon-Greedy
13403,0,Epsilon-Greedy
13404,0,Epsilon-Greedy
13405,1,Epsilon-Greedy
13406,1,Epsilon-Greedy
13407,1,Epsilon-Greedy
13408,1,Epsilon-Greedy
13409,1,Epsilon-Greedy
13410,0,Epsilon-Greedy
13411,1,Epsilon-Greedy
13412,1,Epsilon-Greedy
13413,1,Epsilon-Greedy
13414,0,Epsilon-Greedy
13415,1,Epsilon-Greedy
13416,1,Epsilon-Greedy
13417,1,Epsilon-Greedy
13418,1,Epsilon-Greedy
13419,1,Epsilon-Greedy
13420,1,Epsilon-Greedy
13421,1,Epsilon-Greedy
13422,1,Epsilon-Greedy
13423,1,Epsilon-Greedy
13424,0,Epsilon-Greedy
13425,0,Epsilon-Greedy
13426,1,Epsilon-Greedy
13427,1,Epsilon-Greedy
13428,1,Epsilon-Greedy
13429,0,Epsilon-Greedy
13430,1,Epsilon-Greedy
13431,1,Epsilon-Greedy
13432,1,Epsilon-Greedy
13433,1,Epsilon-Greedy
13434,1,Epsilon-Greedy
13435,1,Epsilon-Greedy
13436,1,Epsilon-Greedy
13437,1,Epsilon-Greedy
13438,0,Epsilon-Greedy
13439,1,Epsilon-Greedy
13440,1,Epsilon-Greedy
13441,1,Epsilon-Greedy
13442,0,Epsilon-Greedy
13443,1,Epsilon-Greedy
13444,1,Epsilon-Greedy
13445,1,Epsilon-Greedy
13446,1,Epsilon-Greedy
13447,1,Epsilon-Greedy
13448,1,Epsilon-Greedy
13449,1,Epsilon-Greedy
13450,0,Epsilon-Greedy
13451,1,Epsilon-Greedy
13452,0,Epsilon-Greedy
13453,1,Epsilon-Greedy
13454,1,Epsilon-Greedy
13455,1,Epsilon-Greedy
13456,1,Epsilon-Greedy
13457,1,Epsilon-Greedy
13458,1,Epsilon-Greedy
13459,1,Epsilon-Greedy
13460,1,Epsilon-Greedy
13461,1,Epsilon-Greedy
13462,1,Epsilon-Greedy
13463,1,Epsilon-Greedy
13464,1,Epsilon-Greedy
13465,0,Epsilon-Greedy
13466,1,Epsilon-Greedy
13467,1,Epsilon-Greedy
13468,1,Epsilon-Greedy
13469,1,Epsilon-Greedy
13470,1,Epsilon-Greedy
13471,1,Epsilon-Greedy
13472,1,Epsilon-Greedy
13473,1,Epsilon-Greedy
13474,1,Epsilon-Greedy
13475,1,Epsilon-Greedy
13476,1,Epsilon-Greedy
13477,0,Epsilon-Greedy
13478,0,Epsilon-Greedy
13479,1,Epsilon-Greedy
13480,1,Epsilon-Greedy
13481,1,Epsilon-Greedy
13482,1,Epsilon-Greedy
13483,1,Epsilon-Greedy
13484,1,Epsilon-Greedy
13485,1,Epsilon-Greedy
13486,1,Epsilon-Greedy
13487,1,Epsilon-Greedy
13488,1,Epsilon-Greedy
13489,1,Epsilon-Greedy
13490,0,Epsilon-Greedy
13491,1,Epsilon-Greedy
13492,1,Epsilon-Greedy
13493,1,Epsilon-Greedy
13494,1,Epsilon-Greedy
13495,1,Epsilon-Greedy
13496,1,Epsilon-Greedy
13497,0,Epsilon-Greedy
13498,0,Epsilon-Greedy
13499,1,Epsilon-Greedy
13500,1,Epsilon-Greedy
13501,0,Epsilon-Greedy
13502,1,Epsilon-Greedy
13503,1,Epsilon-Greedy
13504,1,Epsilon-Greedy
13505,1,Epsilon-Greedy
13506,1,Epsilon-Greedy
13507,1,Epsilon-Greedy
13508,0,Epsilon-Greedy
13509,1,Epsilon-Greedy
13510,1,Epsilon-Greedy
13511,1,Epsilon-Greedy
13512,0,Epsilon-Greedy
13513,1,Epsilon-Greedy
13514,1,Epsilon-Greedy
13515,1,Epsilon-Greedy
13516,1,Epsilon-Greedy
13517,1,Epsilon-Greedy
13518,0,Epsilon-Greedy
13519,0,Epsilon-Greedy
13520,1,Epsilon-Greedy
13521,1,Epsilon-Greedy
13522,1,Epsilon-Greedy
13523,1,Epsilon-Greedy
13524,1,Epsilon-Greedy
13525,1,Epsilon-Greedy
13526,0,Epsilon-Greedy
13527,1,Epsilon-Greedy
13528,1,Epsilon-Greedy
13529,1,Epsilon-Greedy
13530,1,Epsilon-Greedy
13531,1,Epsilon-Greedy
13532,1,Epsilon-Greedy
13533,0,Epsilon-Greedy
13534,1,Epsilon-Greedy
13535,1,Epsilon-Greedy
13536,1,Epsilon-Greedy
13537,1,Epsilon-Greedy
13538,1,Epsilon-Greedy
13539,0,Epsilon-Greedy
13540,0,Epsilon-Greedy
13541,1,Epsilon-Greedy
13542,1,Epsilon-Greedy
13543,1,Epsilon-Greedy
13544,1,Epsilon-Greedy
13545,0,Epsilon-Greedy
13546,1,Epsilon-Greedy
13547,1,Epsilon-Greedy
13548,1,Epsilon-Greedy
13549,1,Epsilon-Greedy
13550,1,Epsilon-Greedy
13551,1,Epsilon-Greedy
13552,0,Epsilon-Greedy
13553,1,Epsilon-Greedy
13554,1,Epsilon-Greedy
13555,1,Epsilon-Greedy
13556,1,Epsilon-Greedy
13557,1,Epsilon-Greedy
13558,0,Epsilon-Greedy
13559,1,Epsilon-Greedy
13560,0,Epsilon-Greedy
13561,1,Epsilon-Greedy
13562,1,Epsilon-Greedy
13563,0,Epsilon-Greedy
13564,1,Epsilon-Greedy
13565,0,Epsilon-Greedy
13566,1,Epsilon-Greedy
13567,1,Epsilon-Greedy
13568,1,Epsilon-Greedy
13569,1,Epsilon-Greedy
13570,0,Epsilon-Greedy
13571,1,Epsilon-Greedy
13572,1,Epsilon-Greedy
13573,1,Epsilon-Greedy
13574,1,Epsilon-Greedy
13575,0,Epsilon-Greedy
13576,1,Epsilon-Greedy
13577,0,Epsilon-Greedy
13578,1,Epsilon-Greedy
13579,1,Epsilon-Greedy
13580,1,Epsilon-Greedy
13581,1,Epsilon-Greedy
13582,1,Epsilon-Greedy
13583,1,Epsilon-Greedy
13584,1,Epsilon-Greedy
13585,1,Epsilon-Greedy
13586,1,Epsilon-Greedy
13587,1,Epsilon-Greedy
13588,1,Epsilon-Greedy
13589,1,Epsilon-Greedy
13590,1,Epsilon-Greedy
13591,1,Epsilon-Greedy
13592,1,Epsilon-Greedy
13593,1,Epsilon-Greedy
13594,1,Epsilon-Greedy
13595,0,Epsilon-Greedy
13596,1,Epsilon-Greedy
13597,0,Epsilon-Greedy
13598,1,Epsilon-Greedy
13599,0,Epsilon-Greedy
13600,1,Epsilon-Greedy
13601,1,Epsilon-Greedy
13602,1,Epsilon-Greedy
13603,1,Epsilon-Greedy
13604,1,Epsilon-Greedy
13605,0,Epsilon-Greedy
13606,0,Epsilon-Greedy
13607,1,Epsilon-Greedy
13608,1,Epsilon-Greedy
13609,1,Epsilon-Greedy
13610,1,Epsilon-Greedy
13611,1,Epsilon-Greedy
13612,0,Epsilon-Greedy
13613,1,Epsilon-Greedy
13614,1,Epsilon-Greedy
13615,0,Epsilon-Greedy
13616,1,Epsilon-Greedy
13617,0,Epsilon-Greedy
13618,1,Epsilon-Greedy
13619,0,Epsilon-Greedy
13620,1,Epsilon-Greedy
13621,1,Epsilon-Greedy
13622,1,Epsilon-Greedy
13623,0,Epsilon-Greedy
13624,0,Epsilon-Greedy
13625,0,Epsilon-Greedy
13626,1,Epsilon-Greedy
13627,0,Epsilon-Greedy
13628,1,Epsilon-Greedy
13629,1,Epsilon-Greedy
13630,1,Epsilon-Greedy
13631,1,Epsilon-Greedy
13632,1,Epsilon-Greedy
13633,1,Epsilon-Greedy
13634,1,Epsilon-Greedy
13635,1,Epsilon-Greedy
13636,1,Epsilon-Greedy
13637,0,Epsilon-Greedy
13638,1,Epsilon-Greedy
13639,1,Epsilon-Greedy
13640,1,Epsilon-Greedy
13641,0,Epsilon-Greedy
13642,1,Epsilon-Greedy
13643,0,Epsilon-Greedy
13644,1,Epsilon-Greedy
13645,1,Epsilon-Greedy
13646,1,Epsilon-Greedy
13647,1,Epsilon-Greedy
13648,0,Epsilon-Greedy
13649,1,Epsilon-Greedy
13650,1,Epsilon-Greedy
13651,1,Epsilon-Greedy
13652,1,Epsilon-Greedy
13653,1,Epsilon-Greedy
13654,1,Epsilon-Greedy
13655,1,Epsilon-Greedy
13656,1,Epsilon-Greedy
13657,0,Epsilon-Greedy
13658,1,Epsilon-Greedy
13659,1,Epsilon-Greedy
13660,0,Epsilon-Greedy
13661,1,Epsilon-Greedy
13662,1,Epsilon-Greedy
13663,0,Epsilon-Greedy
13664,1,Epsilon-Greedy
13665,1,Epsilon-Greedy
13666,1,Epsilon-Greedy
13667,1,Epsilon-Greedy
13668,1,Epsilon-Greedy
13669,0,Epsilon-Greedy
13670,0,Epsilon-Greedy
13671,1,Epsilon-Greedy
13672,0,Epsilon-Greedy
13673,1,Epsilon-Greedy
13674,1,Epsilon-Greedy
13675,0,Epsilon-Greedy
13676,1,Epsilon-Greedy
13677,1,Epsilon-Greedy
13678,0,Epsilon-Greedy
13679,1,Epsilon-Greedy
13680,0,Epsilon-Greedy
13681,0,Epsilon-Greedy
13682,0,Epsilon-Greedy
13683,0,Epsilon-Greedy
13684,1,Epsilon-Greedy
13685,0,Epsilon-Greedy
13686,1,Epsilon-Greedy
13687,0,Epsilon-Greedy
13688,1,Epsilon-Greedy
13689,1,Epsilon-Greedy
13690,1,Epsilon-Greedy
13691,1,Epsilon-Greedy
13692,1,Epsilon-Greedy
13693,0,Epsilon-Greedy
13694,1,Epsilon-Greedy
13695,0,Epsilon-Greedy
13696,1,Epsilon-Greedy
13697,1,Epsilon-Greedy
13698,1,Epsilon-Greedy
13699,1,Epsilon-Greedy
13700,1,Epsilon-Greedy
13701,1,Epsilon-Greedy
13702,1,Epsilon-Greedy
13703,1,Epsilon-Greedy
13704,1,Epsilon-Greedy
13705,0,Epsilon-Greedy
13706,1,Epsilon-Greedy
13707,0,Epsilon-Greedy
13708,1,Epsilon-Greedy
13709,1,Epsilon-Greedy
13710,1,Epsilon-Greedy
13711,0,Epsilon-Greedy
13712,1,Epsilon-Greedy
13713,1,Epsilon-Greedy
13714,0,Epsilon-Greedy
13715,0,Epsilon-Greedy
13716,1,Epsilon-Greedy
13717,1,Epsilon-Greedy
13718,1,Epsilon-Greedy
13719,0,Epsilon-Greedy
13720,1,Epsilon-Greedy
13721,1,Epsilon-Greedy
13722,1,Epsilon-Greedy
13723,1,Epsilon-Greedy
13724,0,Epsilon-Greedy
13725,1,Epsilon-Greedy
13726,1,Epsilon-Greedy
13727,1,Epsilon-Greedy
13728,1,Epsilon-Greedy
13729,1,Epsilon-Greedy
13730,1,Epsilon-Greedy
13731,1,Epsilon-Greedy
13732,1,Epsilon-Greedy
13733,0,Epsilon-Greedy
13734,0,Epsilon-Greedy
13735,1,Epsilon-Greedy
13736,0,Epsilon-Greedy
13737,0,Epsilon-Greedy
13738,1,Epsilon-Greedy
13739,1,Epsilon-Greedy
13740,1,Epsilon-Greedy
13741,1,Epsilon-Greedy
13742,1,Epsilon-Greedy
13743,1,Epsilon-Greedy
13744,0,Epsilon-Greedy
13745,0,Epsilon-Greedy
13746,1,Epsilon-Greedy
13747,0,Epsilon-Greedy
13748,1,Epsilon-Greedy
13749,1,Epsilon-Greedy
13750,1,Epsilon-Greedy
13751,1,Epsilon-Greedy
13752,1,Epsilon-Greedy
13753,1,Epsilon-Greedy
13754,1,Epsilon-Greedy
13755,1,Epsilon-Greedy
13756,1,Epsilon-Greedy
13757,1,Epsilon-Greedy
13758,1,Epsilon-Greedy
13759,1,Epsilon-Greedy
13760,1,Epsilon-Greedy
13761,1,Epsilon-Greedy
13762,1,Epsilon-Greedy
13763,1,Epsilon-Greedy
13764,1,Epsilon-Greedy
13765,1,Epsilon-Greedy
13766,1,Epsilon-Greedy
13767,0,Epsilon-Greedy
13768,1,Epsilon-Greedy
13769,0,Epsilon-Greedy
13770,1,Epsilon-Greedy
13771,1,Epsilon-Greedy
13772,1,Epsilon-Greedy
13773,1,Epsilon-Greedy
13774,0,Epsilon-Greedy
13775,0,Epsilon-Greedy
13776,1,Epsilon-Greedy
13777,1,Epsilon-Greedy
13778,1,Epsilon-Greedy
13779,0,Epsilon-Greedy
13780,1,Epsilon-Greedy
13781,0,Epsilon-Greedy
13782,0,Epsilon-Greedy
13783,1,Epsilon-Greedy
13784,1,Epsilon-Greedy
13785,1,Epsilon-Greedy
13786,1,Epsilon-Greedy
13787,1,Epsilon-Greedy
13788,1,Epsilon-Greedy
13789,1,Epsilon-Greedy
13790,1,Epsilon-Greedy
13791,1,Epsilon-Greedy
13792,1,Epsilon-Greedy
13793,1,Epsilon-Greedy
13794,1,Epsilon-Greedy
13795,0,Epsilon-Greedy
13796,1,Epsilon-Greedy
13797,1,Epsilon-Greedy
13798,1,Epsilon-Greedy
13799,1,Epsilon-Greedy
13800,1,Epsilon-Greedy
13801,1,Epsilon-Greedy
13802,1,Epsilon-Greedy
13803,1,Epsilon-Greedy
13804,1,Epsilon-Greedy
13805,0,Epsilon-Greedy
13806,1,Epsilon-Greedy
13807,1,Epsilon-Greedy
13808,0,Epsilon-Greedy
13809,1,Epsilon-Greedy
13810,1,Epsilon-Greedy
13811,0,Epsilon-Greedy
13812,1,Epsilon-Greedy
13813,1,Epsilon-Greedy
13814,1,Epsilon-Greedy
13815,1,Epsilon-Greedy
13816,1,Epsilon-Greedy
13817,1,Epsilon-Greedy
13818,1,Epsilon-Greedy
13819,0,Epsilon-Greedy
13820,0,Epsilon-Greedy
13821,0,Epsilon-Greedy
13822,1,Epsilon-Greedy
13823,1,Epsilon-Greedy
13824,1,Epsilon-Greedy
13825,0,Epsilon-Greedy
13826,1,Epsilon-Greedy
13827,1,Epsilon-Greedy
13828,1,Epsilon-Greedy
13829,1,Epsilon-Greedy
13830,1,Epsilon-Greedy
13831,1,Epsilon-Greedy
13832,1,Epsilon-Greedy
13833,0,Epsilon-Greedy
13834,0,Epsilon-Greedy
13835,0,Epsilon-Greedy
13836,0,Epsilon-Greedy
